sp|P0DRH1|CRY26_TITOB Cryptide Pep-26 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.986
sp|P0DRH1|CRY26_TITOB Cryptide Pep-26 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.969
sp|P0DRH2|CRY27_TITOB Cryptide Pep-27 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.995
sp|P0DRH2|CRY27_TITOB Cryptide Pep-27 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.289
sp|P0DRH2|CRY27_TITOB Cryptide Pep-27 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.970
sp|P0DRG9|CRY24_TITOB Cryptide Pep-24 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.990
sp|P0DRG9|CRY24_TITOB Cryptide Pep-24 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.228
sp|P0DRG9|CRY24_TITOB Cryptide Pep-24 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.952
sp|P0DRH0|CRY25_TITOB Cryptide Pep-25 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.985
sp|P0DRH0|CRY25_TITOB Cryptide Pep-25 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.151
sp|P0DRH0|CRY25_TITOB Cryptide Pep-25 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.972
sp|P0DRE5|CRY18_TITSE Cryptide TyPep-18 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0110165	0.975
sp|P0DRE5|CRY18_TITSE Cryptide TyPep-18 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005615	0.119
sp|P0DRE5|CRY18_TITSE Cryptide TyPep-18 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005576	0.977
sp|P0DRF6|CRY11_TITOB Cryptide Pep-11 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.993
sp|P0DRF6|CRY11_TITOB Cryptide Pep-11 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0016020	0.108
sp|P0DRF6|CRY11_TITOB Cryptide Pep-11 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005737	0.109
sp|P0DRF6|CRY11_TITOB Cryptide Pep-11 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.277
sp|P0DRF6|CRY11_TITOB Cryptide Pep-11 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.962
sp|P0DRF8|CRY13_TITOB Cryptide Pep-13 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.975
sp|P0DRF8|CRY13_TITOB Cryptide Pep-13 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.119
sp|P0DRF8|CRY13_TITOB Cryptide Pep-13 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.977
sp|P0DRE2|CRY11_TITSE Cryptide TyPep-11 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0110165	0.980
sp|P0DRE2|CRY11_TITSE Cryptide TyPep-11 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005615	0.173
sp|P0DRE2|CRY11_TITSE Cryptide TyPep-11 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005576	0.967
sp|P0DRE3|CRY12_TITSE Cryptide TyPep-12 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0110165	0.992
sp|P0DRE3|CRY12_TITSE Cryptide TyPep-12 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0016020	0.147
sp|P0DRE3|CRY12_TITSE Cryptide TyPep-12 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005615	0.141
sp|P0DRE3|CRY12_TITSE Cryptide TyPep-12 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005576	0.951
sp|P0DRF4|CRY9_TITOB Cryptide Pep-9 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.980
sp|P0DRF4|CRY9_TITOB Cryptide Pep-9 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.173
sp|P0DRF4|CRY9_TITOB Cryptide Pep-9 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.967
sp|P0DRF5|CRY10_TITOB Cryptide Pep-10 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.992
sp|P0DRF5|CRY10_TITOB Cryptide Pep-10 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0016020	0.147
sp|P0DRF5|CRY10_TITOB Cryptide Pep-10 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.141
sp|P0DRF5|CRY10_TITOB Cryptide Pep-10 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.951
sp|P0DRG5|CRY20_TITOB Cryptide Pep-20 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.976
sp|P0DRG5|CRY20_TITOB Cryptide Pep-20 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.194
sp|P0DRG5|CRY20_TITOB Cryptide Pep-20 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.967
sp|P0DRG6|CRY21_TITOB Cryptide Pep-21 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.960
sp|P0DRG6|CRY21_TITOB Cryptide Pep-21 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.126
sp|P0DRG6|CRY21_TITOB Cryptide Pep-21 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.975
sp|P0DRG8|CRY23_TITOB Cryptide Pep-23 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.982
sp|P0DRG8|CRY23_TITOB Cryptide Pep-23 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.166
sp|P0DRG8|CRY23_TITOB Cryptide Pep-23 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.968
sp|P0DRE1|CRY9_TITSE Cryptide TyPep-9 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0110165	0.981
sp|P0DRE1|CRY9_TITSE Cryptide TyPep-9 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005615	0.163
sp|P0DRE1|CRY9_TITSE Cryptide TyPep-9 OS=Tityus serrulatus OX=6887 PE=1 SV=1	GO:0005576	0.970
sp|P0DRF3|CRY8_TITOB Cryptide Pep-8 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.985
sp|P0DRF3|CRY8_TITOB Cryptide Pep-8 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005615	0.185
sp|P0DRF3|CRY8_TITOB Cryptide Pep-8 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005576	0.970
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0110165	0.996
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0043227	0.175
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005622	0.175
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0043229	0.186
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0043226	0.194
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0016020	0.294
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0043231	0.175
sp|P0DRG3|CRY18_TITOB Cryptide Pep-18 OS=Tityus obscurus OX=1221240 PE=1 SV=1	GO:0005737	0.219
