A0A059WI14	GO:0003824	0.752
A0A059WI14	GO:0005488	0.49
A0A059WI14	GO:0043167	0.457
A0A059WI14	GO:0046872	0.455
A0A059WI14	GO:0043169	0.455
A0A059WI14	GO:0016491	0.437
A0A059WI14	GO:0046914	0.372
A0A059WI14	GO:0005515	0.137
A0A059WI14	GO:0005506	0.131
A0A059WI14	GO:0008270	0.078
A0A059WI14	GO:0016829	0.069
A0A059WI14	GO:0016846	0.063
A0A059WI14	GO:0042802	0.052
A0A059WI14	GO:0016853	0.048
A0A059WI14	GO:0005507	0.043
A0A059WI14	GO:0051213	0.03
A0A059WI14	GO:0008198	0.03
A0A059WI14	GO:1901363	0.029
A0A059WI14	GO:0048037	0.028
A0A059WI14	GO:0016787	0.027
A0A0B4K7K9	GO:0005488	0.901
A0A0B4K7K9	GO:0005515	0.837
A0A0B4K7K9	GO:0019904	0.275
A0A0B4K7K9	GO:0008092	0.246
A0A0B4K7K9	GO:0030165	0.239
A0A0B4K7K9	GO:0005198	0.183
A0A0B4K7K9	GO:0044877	0.16
A0A0B4K7K9	GO:0019899	0.097
A0A0B4K7K9	GO:0051020	0.09
A0A0B4K7K9	GO:0015631	0.088
A0A0B4K7K9	GO:0008017	0.088
A0A0B4K7K9	GO:0031267	0.086
A0A0B4K7K9	GO:0017137	0.086
A0A0B4K7K9	GO:0017016	0.086
A0A0B4K7K9	GO:0003779	0.076
A0A0B4K7K9	GO:0042802	0.075
A0A0B4K7K9	GO:0051015	0.065
A0A0B4K7K9	GO:0046983	0.054
A0A0B4K7K9	GO:0042803	0.046
A0A0B4K7K9	GO:0008307	0.042
A0A0B5JC15	GO:0003824	0.94
A0A0B5JC15	GO:0016787	0.909
A0A0B5JC15	GO:0016798	0.892
A0A0B5JC15	GO:0004553	0.891
A0A0B5JC15	GO:0005488	0.186
A0A0B5JC15	GO:0030246	0.105
A0A0B5JC15	GO:0030247	0.07
A0A0B5JC15	GO:0061783	0.066
A0A0B5JC15	GO:0005515	0.063
A0A0B5JC15	GO:0097367	0.039
A0A0B5JC15	GO:0042802	0.033
A0A0B5JC15	GO:0036094	0.03
A0A0B5JC15	GO:0016491	0.03
A0A0B5JC15	GO:0048029	0.029
A0A0B5JC15	GO:0016614	0.028
A0A0B5JC15	GO:0016788	0.027
A0A0B5JC15	GO:0052689	0.02
A0A0B5JC15	GO:0008144	0.02
A0A0B5JC15	GO:0097159	0.018
A0A0B5JC15	GO:0015926	0.017
A0A0D1CKI0	GO:0005488	0.627
A0A0D1CKI0	GO:0005515	0.347
A0A0D1CKI0	GO:0005198	0.232
A0A0D1CKI0	GO:0008289	0.125
A0A0D1CKI0	GO:0043167	0.102
A0A0D1CKI0	GO:0043168	0.081
A0A0D1CKI0	GO:0005543	0.077
A0A0D1CKI0	GO:0005102	0.066
A0A0D1CKI0	GO:0042802	0.065
A0A0D1CKI0	GO:0098772	0.062
A0A0D1CKI0	GO:0044877	0.039
A0A0D1CKI0	GO:0097367	0.038
A0A0D1CKI0	GO:0030545	0.032
A0A0D1CKI0	GO:0003824	0.032
A0A0D1CKI0	GO:0043169	0.03
A0A0D1CKI0	GO:0046872	0.028
A0A0D1CKI0	GO:0030546	0.028
A0A0D1CKI0	GO:0048018	0.026
A0A0D1CKI0	GO:0036094	0.023
A0A0D1CKI0	GO:0030246	0.022
A0A0F6B5X3	GO:0005488	0.875
A0A0F6B5X3	GO:1901363	0.862
A0A0F6B5X3	GO:0097159	0.862
A0A0F6B5X3	GO:0003677	0.862
A0A0F6B5X3	GO:0003676	0.862
A0A0F6B5X3	GO:0043565	0.758
A0A0F6B5X3	GO:1990837	0.712
A0A0F6B5X3	GO:0044212	0.712
A0A0F6B5X3	GO:0003690	0.712
A0A0F6B5X3	GO:0001067	0.712
A0A0F6B5X3	GO:0000976	0.712
A0A0F6B5X3	GO:0140110	0.557
A0A0F6B5X3	GO:0003700	0.557
A0A0F6B5X3	GO:0001217	0.448
A0A0F6B5X3	GO:0005515	0.384
A0A0F6B5X3	GO:0042802	0.246
A0A0F6B5X3	GO:0046983	0.169
