A0A059WI14	GO:0050896	0.496
A0A059WI14	GO:0009987	0.444
A0A059WI14	GO:0042221	0.324
A0A059WI14	GO:0008152	0.273
A0A059WI14	GO:0010035	0.232
A0A059WI14	GO:0010038	0.226
A0A059WI14	GO:0006950	0.222
A0A059WI14	GO:0044237	0.181
A0A059WI14	GO:0065007	0.164
A0A059WI14	GO:0051716	0.144
A0A059WI14	GO:0046686	0.128
A0A059WI14	GO:0050789	0.124
A0A059WI14	GO:0071704	0.106
A0A059WI14	GO:0033554	0.094
A0A059WI14	GO:0070887	0.093
A0A059WI14	GO:0051704	0.086
A0A059WI14	GO:0006979	0.086
A0A059WI14	GO:0098754	0.074
A0A059WI14	GO:0050794	0.074
A0A059WI14	GO:0065008	0.068
A0A0B4K7K9	GO:0009987	0.761
A0A0B4K7K9	GO:0032501	0.685
A0A0B4K7K9	GO:0071840	0.673
A0A0B4K7K9	GO:0016043	0.673
A0A0B4K7K9	GO:0065007	0.664
A0A0B4K7K9	GO:0023052	0.641
A0A0B4K7K9	GO:0007154	0.641
A0A0B4K7K9	GO:0050789	0.622
A0A0B4K7K9	GO:0099537	0.615
A0A0B4K7K9	GO:0099536	0.615
A0A0B4K7K9	GO:0098916	0.615
A0A0B4K7K9	GO:0007268	0.615
A0A0B4K7K9	GO:0007267	0.615
A0A0B4K7K9	GO:0050794	0.589
A0A0B4K7K9	GO:0051179	0.56
A0A0B4K7K9	GO:0003008	0.53
A0A0B4K7K9	GO:0051234	0.523
A0A0B4K7K9	GO:0099177	0.518
A0A0B4K7K9	GO:0050804	0.518
A0A0B4K7K9	GO:0023051	0.518
A0A0B5JC15	GO:0008152	0.686
A0A0B5JC15	GO:0071704	0.681
A0A0B5JC15	GO:0009056	0.659
A0A0B5JC15	GO:0044238	0.657
A0A0B5JC15	GO:0005975	0.657
A0A0B5JC15	GO:1901575	0.655
A0A0B5JC15	GO:0009987	0.631
A0A0B5JC15	GO:0016052	0.613
A0A0B5JC15	GO:0043170	0.61
A0A0B5JC15	GO:0005976	0.61
A0A0B5JC15	GO:0009057	0.588
A0A0B5JC15	GO:0000272	0.588
A0A0B5JC15	GO:0044237	0.499
A0A0B5JC15	GO:0044248	0.474
A0A0B5JC15	GO:0044262	0.341
A0A0B5JC15	GO:0044260	0.323
A0A0B5JC15	GO:0044264	0.307
A0A0B5JC15	GO:0044036	0.294
A0A0B5JC15	GO:0071554	0.291
A0A0B5JC15	GO:0044265	0.29
A0A0D1CKI0	GO:0009987	0.599
A0A0D1CKI0	GO:0051704	0.39
A0A0D1CKI0	GO:0050896	0.32
A0A0D1CKI0	GO:0071840	0.233
A0A0D1CKI0	GO:0006950	0.225
A0A0D1CKI0	GO:0016043	0.214
A0A0D1CKI0	GO:0008152	0.185
A0A0D1CKI0	GO:0032502	0.161
A0A0D1CKI0	GO:0044419	0.151
A0A0D1CKI0	GO:0000003	0.147
A0A0D1CKI0	GO:0044237	0.143
A0A0D1CKI0	GO:0048856	0.134
A0A0D1CKI0	GO:0065007	0.131
A0A0D1CKI0	GO:0022414	0.13
A0A0D1CKI0	GO:0071704	0.128
A0A0D1CKI0	GO:0009605	0.127
A0A0D1CKI0	GO:0042221	0.123
A0A0D1CKI0	GO:0009628	0.105
A0A0D1CKI0	GO:0050789	0.103
A0A0D1CKI0	GO:0051707	0.102
A0A0F6B5X3	GO:0065007	0.649
A0A0F6B5X3	GO:0050789	0.649
A0A0F6B5X3	GO:2001141	0.598
A0A0F6B5X3	GO:2000112	0.598
A0A0F6B5X3	GO:1903506	0.598
A0A0F6B5X3	GO:0080090	0.598
A0A0F6B5X3	GO:0060255	0.598
A0A0F6B5X3	GO:0051252	0.598
A0A0F6B5X3	GO:0051171	0.598
A0A0F6B5X3	GO:0050794	0.598
A0A0F6B5X3	GO:0031326	0.598
A0A0F6B5X3	GO:0031323	0.598
A0A0F6B5X3	GO:0019222	0.598
A0A0F6B5X3	GO:0019219	0.598
A0A0F6B5X3	GO:0010556	0.598
A0A0F6B5X3	GO:0010468	0.598
A0A0F6B5X3	GO:0009889	0.598
A0A0F6B5X3	GO:0006355	0.598
